"ADDRESS","BALANCE","BLOCK_HEIGHT","CONTRACT_ADDRESS","CONTRACT_DECIMALS","CONTRACT_NAME","CONTRACT_TICKER_SYMBOL","LOGO_URL","TOTAL_SUPPLY"
"0x3d8c6de3cbc268140c97691095bffa81ffc326ef","1304141592977925","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x577af3dce5aaa89510135d7f6e095e33c06b8b1f","1168372906245050","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xdfce58faebe4731a8e2ca097b79280ae783254cd","1150952558182438","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x3a850cd617861417b888a72fcd56c196ce810780","1104393472926856","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x9d074e37d408542fd38be78848e8814afb38db17","1076827113408871","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x9e85ad74585ccb4441f09124f8a3ac11efc49372","1035200726242555","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x60ab1b7bf0f3c592a2ee6e6448a671eefa4908fe","843711632115995","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x86fa0f83fd5f11589322f688e4fae0cd116241be","840076544014186","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xdaa8843f3813ecde6eeeb13c9893c6d282fc8036","827674601180191","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xfc1d74bcfed4cbfd2bf92d38e3f529d8631d9e2c","821382862128864","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
