"ADDRESS","BALANCE","BLOCK_HEIGHT","CONTRACT_ADDRESS","CONTRACT_DECIMALS","CONTRACT_NAME","CONTRACT_TICKER_SYMBOL","LOGO_URL","TOTAL_SUPPLY"
"0x7fba4b8dc5e7616e59622806932dbea72537a56b","13219348188729332003","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0xa79a083fdd87f73c2f983c5551ec974685d6bb36","307455762698447946","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x95beaeb2701736dd9bf1930d569231e78ca386ec","26711322332378748","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0xed7f11435cc09d51739f91f9b6fca9272d795279","17344867722413677","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0xd80490fddad5b4d57fed5b649167c6b8259b63e3","15542230568691732","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x5fce529a66e43fca22cf28f2fe0640be0bbbced4","14479493647614822","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x159ba6999c7602956d691a54cfaa93563ec8d16b","10223356098860666","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x64631b5d259ead889e8b06d12c8b74742804e5f1","8666169748510093","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0xc94680947cf2114ec8ee43725898eaa7269a98c5","8226703802922401","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x9dd5b5c71842a4fd51533532e5470298bfa398fd","7198681238556654","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x0b6971e7d1edf1dfe4d501151d59a1f7ee30651e","7024960378978118","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0xc33192b79ad149b05169516a8af2adc6e1e08ef6","6474075452945112","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x9d074e37d408542fd38be78848e8814afb38db17","5599190647651888","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x81aff3701a2a6ad7ce2782b61b27967141a8e2ba","5094030793516517","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x70d893a548cc1de10f6e053fc638f702c298f549","4780725719411171","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x066419eaef5de53cc5da0d8702b990c5bc7d1ab3","3272529412697338","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x7d433ca5b0d4f4edfac5ae3925cb407860b8cf57","3116696876639850","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0xa2cd20a592f26c907df72e23653f28cba2b5c5f8","2999713320873956","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x29430893589f627046776e906efa281e410bef69","2273116872516019","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x2fa0ffa7185bab3004ccb2ab20bf473210ef585c","2260172118876376","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x03a1a0ee0e2a14bd069c8691a4adeabfa6a4d709","2099484240969453","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x0d97bac371c34fbeccbbe64970453346e4e2bab3","2063418731962344","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0xbd17b1ce622d73bd438b9e658aca5996dc394b0d","1982456049991699","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0xd926d695883e547695865b4ce2af65c9391225c1","1972141923362025","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x509b45ff935e4c3eb690d01762e635b8e6006804","1805673196223901","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
"0x728a7f4775d1a1db6648fc7baa670e0989469b50","1746448093310233","11100000","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc.png","13756331101832057905"
